True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
by 2480 genetic engineers will have created organisms capable of surviving in space without life support,hy 248u g5netic enh8neers 3ikk hav5 created organisms ca8ableaof survivin6 in siac5 3ithour life suiiort,0.8269230769230769,4,by 2480 genetic engineers will have created organisms capable of surviving in space without life support,1.0,0
by 2510 the local government will have been investing in green infrastructure for generations,by 151k the kocak government sikk have7been 8nvestinh in green infrastructure for henerarions,0.8709677419354839,4,by 2510 the local government will have been investing in green infrastructure for generations,1.0,0
fully automated factories will have become the standard by 2040,fukly autonatef factories 3ikk have become th5 standard bh 2u49,0.8412698412698413,4,fully automated factories will have become the standard by 2029,0.9682539682539683,1
researchers will have unlocked new insights into cognitive computing with amorphous computing by 2049,researchers sikk have unkock5d n53 insights into cohn8tive con9uting 3ith amorihous comoutingqbh 1949,0.8118811881188119,3,researchers will have unlocked new insights into cognitive computing with advanced computing,0.8808290155440415,2
by 2210 education will have been a seamless blend of physical and virtual realities,bh 1119i5ducation 3ikk have been aeseamkess bkend of ihysicak and virtuak realit8es,0.8072289156626506,4,by 2029 education will have been seamless blend of physics and virtual realities,0.9447852760736196,3
companies will have adopted amorphous computing solutions across industries by 2032,com9anies03ilk have asoit5s anorihous con8ut8ng solutions across infustriesqhy 1932,0.7831325301204819,3,companies will have assorted anonymous consulting solutions across industries since 1992,0.8187134502923976,2
by 2045 the healthcare industry will have been leveraging interoperable information for over three decades,by 1945 the heakthcare 8ndustry 2ikl have been k5veraging interoierabke information for over three decaf5s,0.8867924528301887,4,by 1945 the healthcare industry will have been covering actionable information for over three decades,0.8985507246376812,2
by 2650 digital literacy will have become universal bridging the digital gap,by 1659 d8gital kiterach 3ikk have become6universakzhridhing the dig8tal ga8,0.8026315789473685,3,by 1659 digital kitchers will have become universal kitching the digital age,0.8421052631578947,4
by 2048 smart grid technologies will have been optimizing energy distribution through datadriven information interoperability for thirty years,by 1948 smart gridotechnoko6ies 2ikk have heenco9timiz8nh energy fistribution through4fatafriven information intero9erabilith for thirty years,0.8661971830985915,5,by 1948 smart grid technologies will have been optimizing energy distribution through efficient information interoperability for thirty years,0.9399293286219081,2
communities will have embraced digital technology as a catalyst for progress by 2470,communities 2ilk have embraced figitak technokohh as a catakyst for 9rogress hy 1479,0.8571428571428571,4,communities will have embraced futuristic technology as a catalyst for progress by 2079,0.9005847953216374,2
by 2040 elm will have become a mainstream choice for building frontend web applications,by 1949 elm 28lk have becone a nainstreamxchoice for buiksing fronrenf 3eh a99kications,0.7931034482758621,5,by 1949 elm bark have become a mainstream choice for buying from online retailers,0.7261904761904762,3
by 2050 artificial intelligence will have been continuously evolving for several decades,by 105u artificiak intekkigenc5 3ilk have been continuousky evokv8ng for severak decafes,0.8522727272727273,3,by 2050 artificial intelligence will have been continuously evolving for several decades,1.0,0
by 2049 amorphous computing will have facilitated breakthroughs in neurotechnology,hh 1049 amorihous com8uting2wikk have facikitatef breakrhroughs in neurorechnokohy,0.8292682926829268,3,by 2049 amateur computing will have facilitated breakthroughs in neurotechnology,0.9382716049382716,1
by 2130 aipowered education systems will have been tailored to each students learning style,by 113k aiio3ered education systemss3ikk have be5n taikoref to each students k5arning sthle,0.8461538461538461,4,by 2030 artificial intelligenceoriented education systems will have been tailored to each students learning style,0.8529411764705882,1
researchers will have employed continual learning techniques to adapt biomedical text mining models over time by 2043,res5arch5rs 3ikk have7eniloyef continuak kearninh2rechniquesjto asa9t2biomefical text mining modeks overutime by 1k43,0.8034188034188035,3,researchers will have employed continuous learning techniques to assist biometrical text mining models over time by 2043,0.9367088607594937,2
by 2950 every individual will have equal opportunities in the digital realm,by 1959gevery 8nfividuak3will have equak o99ortunitiesgin thecdigitakireakm,0.8,2,by 2059 every individual will have equal opportunities in the digital market,0.9271523178807947,2
quantum computing will have decrypted complex codes by 2040,1uantum comiuting 3ikk have decry9ted comokex codes by 194u,0.8135593220338984,3,quantum computing will have deciphered complex codes by 2040,0.9411764705882353,1
by 2220 floating cities will utilize innovative filtration systems to sustain clean water supplies,by 1219 fkoating cities sikk utilize innovative fiktrarion shstems to sustain ckean water suiili5s,0.8571428571428571,5,by 2020 floating cities will utilize innovative filtration systems to sustain clean water supplies,0.9897959183673469,1
by 2220 ai will have been deeply integrated into the fabric of education,by 1119 ai sikk0have b5en dee9ly integrated into the fabr8c of efucat8on,0.8194444444444444,4,by 2119 ai will have been deeply integrated into the fabric of education,0.9583333333333334,1
by 2050 3d printing technology will have advanced to the point of printing fully functional human organs,hh 105u 3d 9rinting technokogh 38lk have asvances tonth5 oo8nt of irinting fukkh functionak human organs,0.7980769230769231,4,by 2050 3d printing technology has advanced to the point of printing functional human organs,0.9285714285714286,2
efforts to close the digital gap will have borne fruit by 2060,efforts to close the figirak ga9 wikk have borne fruitahh 106u,0.8225806451612904,2,efforts to close the figure gap will have borne fruit by 2026,0.9105691056910569,2
by 2046 smart traffic management systems will have been optimizing urban mobility through interconnected information systems for thirty years,by 1946 smart traff8c managenent systems33ikl have been o9timizing7urbanomobikity throuhh interconnectef informarion systems for thirty hears,0.8936170212765957,4,by 1946 smart traffic management systems will have been optimizing urban mobility through interconnected information systems for thirty years,0.9858156028368794,1
access to digital resources will have become a cornerstone of development by 2760,access to figitak resources 3illuhave become a cornerstone of fevekoiment by 1769,0.8888888888888888,4,access to facial resources will have become a cornerstone of development by 1769,0.9316770186335404,2
engineers will have integrated amorphous computing into urban planning systems by 2046,engineers 3ikk have int5graredpamorohous com9uring into urban 9kanning shstens by 1k45,0.813953488372093,4,engineers will have integrated porous computing into urban planning systems by 2045,0.9585798816568047,2
by 2045 knowledge distillation techniques will have compressed complex models for efficient biomedical text mining,by 1k45 kno3lesg5 f8stillation techni1u5sr3ikk have com9ressed comikex mofeksxfor efficient biomedical text mining,0.8333333333333334,2,by 2045 knowledgebased text filtration techniques will have compressed complex models for efficient biomedical text mining,0.9322033898305084,1
biomedical text mining will have played a crucial role in personalized medicine by 2030,hiomefical texr mininh 2ikk hav5 8kahed a cruc8al rok5 in8iersonakized medicin5 by 1k39,0.7586206896551724,3,historical text will have accelerated a crucial role in personalized medicine by 1939,0.8255813953488372,4
by 2100 humans will have mitigated some of the negative impacts of evolutionary mismatches,by 1109 humans 3ilk7have mitigatef some of the n5gative im9acts of 5volutionary nismatches,0.8888888888888888,4,by 2019 humans will have mitigated some of the negative impacts of evolutionary mismatches,0.9777777777777777,1
by 2130 deep learning will have been enhancing global communication networks,bh 1130 deei kearning 3ilk have been enhanc8nh 6kobaklcommunication nersorks,0.8289473684210527,2,by 2030 digital skills have been enhancing global communication networks,0.8378378378378378,1
by 2500 centralized ict policies will have been addressing ethical concerns in artificial intelligence,by 159k centrak8zed ict iokiciesmwikk hav5 be5ntaddressing ethicak concerns in art8ficiak intelkih5nce,0.8137254901960784,3,by 2510 centralized ict policies will have been addressing ethical concerns in artificial intelligence,0.9901960784313726,1
investments in digital infrastructure will have created a level playing field by 2420,8nvestmenrs inbsigitak infrastructure 3ikl have created a levek ikaying fiekd by 1429,0.8470588235294118,4,investments in green infrastructure will have created a level keeping field by 1429,0.8809523809523809,3
biomedical text mining will have played a vital role in unraveling complex gene regulatory networks by 2040,biom5dicak texr m8ninh 3ilk have ilayed a vitalrroke in unravelin6 comik5xxg5ne rehukatorh networks bh 1k49,0.7850467289719626,5,biomedical text mining will have laid a vital role in unraveling complex gene regulatory networks by 2049,0.9716981132075472,2
